record_id,lead,disease_class,label_quality,qrs_end_flag,pred_qrs_onset,true_qrs_onset,err_qrs_onset,pred_qrs_offset,true_qrs_offset,err_qrs_offset,pred_t_onset,true_t_onset,err_t_onset,pred_t_peak,true_t_peak,err_t_peak,pred_t_offset,true_t_offset,err_t_offset,bioerr_qrs_duration,bioerr_qt_interval,bioerr_t_duration,bioerr_t_peak_to_end
Healthy_019,aVL,Healthy,propagated,True,10.0,3.0,7.0,92.0,89.0,3.0,228.0,135.0,93.0,294.0,294.0,0.0,360.0,337.0,23.0,-4.0,16.0,-70.0,23.0
Healthy_019,aVF,Healthy,propagated,True,4.0,3.0,1.0,100.0,89.0,11.0,192.0,135.0,57.0,278.0,279.0,-1.0,368.0,337.0,31.0,10.0,30.0,-26.0,32.0
Healthy_019,V1,Healthy,propagated,False,10.0,3.0,7.0,84.0,89.0,-5.0,168.0,135.0,33.0,278.0,279.0,-1.0,342.0,337.0,5.0,-12.0,-2.0,-28.0,6.0
Healthy_019,V2,Healthy,reviewed,False,10.0,3.0,7.0,84.0,89.0,-5.0,174.0,135.0,39.0,280.0,280.0,0.0,348.0,337.0,11.0,-12.0,4.0,-28.0,11.0
Healthy_019,V3,Healthy,propagated,False,10.0,3.0,7.0,90.0,89.0,1.0,176.0,135.0,41.0,276.0,277.0,-1.0,352.0,337.0,15.0,-6.0,8.0,-26.0,16.0
Healthy_019,V4,Healthy,propagated,True,4.0,3.0,1.0,94.0,89.0,5.0,182.0,135.0,47.0,276.0,275.0,1.0,352.0,337.0,15.0,4.0,14.0,-32.0,14.0
Healthy_019,V5,Healthy,propagated,False,10.0,3.0,7.0,86.0,89.0,-3.0,282.0,135.0,147.0,308.0,308.0,0.0,346.0,337.0,9.0,-10.0,2.0,-138.0,9.0
Healthy_019,V6,Healthy,propagated,False,10.0,3.0,7.0,86.0,89.0,-3.0,238.0,135.0,103.0,304.0,304.0,0.0,350.0,337.0,13.0,-10.0,6.0,-90.0,13.0
Healthy_020,I,Healthy,propagated,False,10.0,4.0,6.0,74.0,87.0,-13.0,224.0,137.0,87.0,290.0,290.0,0.0,342.0,339.0,3.0,-19.0,-3.0,-84.0,3.0
Healthy_020,II,Healthy,propagated,False,10.0,4.0,6.0,80.0,87.0,-7.0,208.0,137.0,71.0,292.0,292.0,0.0,348.0,339.0,9.0,-13.0,3.0,-62.0,9.0
Healthy_020,III,Healthy,propagated,False,4.0,4.0,0.0,82.0,87.0,-5.0,184.0,137.0,47.0,300.0,300.0,0.0,348.0,339.0,9.0,-5.0,9.0,-38.0,9.0
Healthy_020,aVR,Healthy,propagated,False,10.0,4.0,6.0,74.0,87.0,-13.0,216.0,137.0,79.0,290.0,291.0,-1.0,346.0,339.0,7.0,-19.0,1.0,-72.0,8.0
Healthy_020,aVL,Healthy,propagated,False,2.0,4.0,-2.0,82.0,87.0,-5.0,196.0,137.0,59.0,288.0,289.0,-1.0,346.0,339.0,7.0,-3.0,9.0,-52.0,8.0
Healthy_020,aVF,Healthy,propagated,False,10.0,4.0,6.0,82.0,87.0,-5.0,200.0,137.0,63.0,292.0,293.0,-1.0,350.0,339.0,11.0,-11.0,5.0,-52.0,12.0
Healthy_020,V1,Healthy,propagated,False,0.0,4.0,-4.0,70.0,87.0,-17.0,158.0,137.0,21.0,276.0,275.0,1.0,342.0,339.0,3.0,-13.0,7.0,-18.0,2.0
Healthy_020,V2,Healthy,propagated,False,10.0,4.0,6.0,70.0,87.0,-17.0,166.0,137.0,29.0,274.0,275.0,-1.0,344.0,339.0,5.0,-23.0,-1.0,-24.0,6.0
Healthy_020,V3,Healthy,reviewed,False,10.0,4.0,6.0,72.0,87.0,-15.0,180.0,137.0,43.0,278.0,277.0,1.0,336.0,339.0,-3.0,-21.0,-9.0,-46.0,-4.0
Healthy_020,V4,Healthy,propagated,False,4.0,4.0,0.0,72.0,87.0,-15.0,140.0,137.0,3.0,294.0,295.0,-1.0,332.0,339.0,-7.0,-15.0,-7.0,-10.0,-6.0
Healthy_020,V5,Healthy,propagated,False,10.0,4.0,6.0,74.0,87.0,-13.0,228.0,137.0,91.0,296.0,296.0,0.0,342.0,339.0,3.0,-19.0,-3.0,-88.0,3.0
Healthy_020,V6,Healthy,propagated,False,10.0,4.0,6.0,74.0,87.0,-13.0,236.0,137.0,99.0,298.0,298.0,0.0,342.0,339.0,3.0,-19.0,-3.0,-96.0,3.0
Healthy_021,I,Healthy,propagated,False,10.0,4.0,6.0,90.0,87.0,3.0,214.0,134.0,80.0,292.0,291.0,1.0,350.0,349.0,1.0,-3.0,-5.0,-79.0,0.0
Healthy_021,II,Healthy,propagated,True,10.0,4.0,6.0,100.0,87.0,13.0,206.0,134.0,72.0,292.0,291.0,1.0,370.0,349.0,21.0,7.0,15.0,-51.0,20.0
Healthy_021,III,Healthy,propagated,True,10.0,4.0,6.0,100.0,87.0,13.0,206.0,134.0,72.0,320.0,321.0,-1.0,370.0,349.0,21.0,7.0,15.0,-51.0,22.0
Healthy_021,aVR,Healthy,propagated,True,10.0,4.0,6.0,100.0,87.0,13.0,210.0,134.0,76.0,292.0,291.0,1.0,368.0,349.0,19.0,7.0,13.0,-57.0,18.0
Healthy_021,aVL,Healthy,propagated,True,10.0,4.0,6.0,94.0,87.0,7.0,222.0,134.0,88.0,290.0,291.0,-1.0,366.0,349.0,17.0,1.0,11.0,-71.0,18.0
Healthy_021,aVF,Healthy,propagated,True,10.0,4.0,6.0,100.0,87.0,13.0,202.0,134.0,68.0,300.0,291.0,9.0,372.0,349.0,23.0,7.0,17.0,-45.0,14.0
Healthy_021,V1,Healthy,propagated,True,0.0,4.0,-4.0,92.0,87.0,5.0,154.0,134.0,20.0,280.0,279.0,1.0,352.0,349.0,3.0,9.0,7.0,-17.0,2.0
Healthy_021,V2,Healthy,propagated,True,0.0,4.0,-4.0,92.0,87.0,5.0,166.0,134.0,32.0,284.0,283.0,1.0,356.0,349.0,7.0,9.0,11.0,-25.0,6.0
Healthy_021,V3,Healthy,reviewed,True,10.0,4.0,6.0,98.0,87.0,11.0,172.0,134.0,38.0,280.0,280.0,0.0,362.0,349.0,13.0,5.0,7.0,-25.0,13.0
Healthy_021,V4,Healthy,propagated,True,4.0,4.0,0.0,108.0,87.0,21.0,178.0,134.0,44.0,276.0,276.0,0.0,364.0,349.0,15.0,21.0,15.0,-29.0,15.0
Healthy_021,V5,Healthy,propagated,True,10.0,4.0,6.0,92.0,87.0,5.0,282.0,134.0,148.0,312.0,312.0,0.0,354.0,349.0,5.0,-1.0,-1.0,-143.0,5.0
Healthy_021,V6,Healthy,propagated,True,10.0,4.0,6.0,94.0,87.0,7.0,240.0,134.0,106.0,304.0,303.0,1.0,358.0,349.0,9.0,1.0,3.0,-97.0,8.0
Healthy_022,I,Healthy,propagated,False,10.0,5.0,5.0,86.0,90.0,-4.0,212.0,137.0,75.0,286.0,287.0,-1.0,358.0,342.0,16.0,-9.0,11.0,-59.0,17.0
Healthy_022,II,Healthy,propagated,True,4.0,5.0,-1.0,96.0,90.0,6.0,204.0,137.0,67.0,292.0,292.0,0.0,366.0,342.0,24.0,7.0,25.0,-43.0,24.0
Healthy_022,III,Healthy,propagated,False,10.0,5.0,5.0,90.0,90.0,0.0,236.0,137.0,99.0,314.0,314.0,0.0,360.0,342.0,18.0,-5.0,13.0,-81.0,18.0
Healthy_022,aVR,Healthy,propagated,False,10.0,5.0,5.0,90.0,90.0,0.0,208.0,137.0,71.0,288.0,289.0,-1.0,368.0,342.0,26.0,-5.0,21.0,-45.0,27.0
Healthy_022,aVL,Healthy,propagated,False,10.0,5.0,5.0,86.0,90.0,-4.0,216.0,137.0,79.0,284.0,284.0,0.0,356.0,342.0,14.0,-9.0,9.0,-65.0,14.0
Healthy_022,aVF,Healthy,propagated,False,10.0,5.0,5.0,90.0,90.0,0.0,202.0,137.0,65.0,302.0,302.0,0.0,364.0,342.0,22.0,-5.0,17.0,-43.0,22.0
Healthy_022,V1,Healthy,reviewed,False,10.0,5.0,5.0,84.0,90.0,-6.0,166.0,137.0,29.0,282.0,282.0,0.0,346.0,342.0,4.0,-11.0,-1.0,-25.0,4.0
Healthy_022,V2,Healthy,propagated,False,10.0,5.0,5.0,84.0,90.0,-6.0,174.0,137.0,37.0,282.0,281.0,1.0,350.0,342.0,8.0,-11.0,3.0,-29.0,7.0
Healthy_022,V3,Healthy,propagated,False,4.0,5.0,-1.0,90.0,90.0,0.0,194.0,137.0,57.0,294.0,294.0,0.0,340.0,342.0,-2.0,1.0,-1.0,-59.0,-2.0
Healthy_022,V4,Healthy,propagated,False,4.0,5.0,-1.0,84.0,90.0,-6.0,214.0,137.0,77.0,310.0,311.0,-1.0,340.0,342.0,-2.0,-5.0,-1.0,-79.0,-1.0
Healthy_022,V5,Healthy,propagated,False,10.0,5.0,5.0,76.0,90.0,-14.0,238.0,137.0,101.0,304.0,303.0,1.0,358.0,342.0,16.0,-19.0,11.0,-85.0,15.0
Healthy_022,V6,Healthy,propagated,False,10.0,5.0,5.0,82.0,90.0,-8.0,220.0,137.0,83.0,298.0,298.0,0.0,354.0,342.0,12.0,-13.0,7.0,-71.0,12.0
Healthy_023,I,Healthy,propagated,False,10.0,3.0,7.0,78.0,100.0,-22.0,216.0,140.0,76.0,292.0,291.0,1.0,352.0,344.0,8.0,-29.0,1.0,-68.0,7.0
Healthy_023,II,Healthy,reviewed,False,10.0,3.0,7.0,88.0,100.0,-12.0,208.0,140.0,68.0,292.0,292.0,0.0,362.0,344.0,18.0,-19.0,11.0,-50.0,18.0
Healthy_023,III,Healthy,propagated,False,10.0,3.0,7.0,80.0,100.0,-20.0,196.0,140.0,56.0,304.0,304.0,0.0,356.0,344.0,12.0,-27.0,5.0,-44.0,12.0
Healthy_023,aVR,Healthy,propagated,False,10.0,3.0,7.0,86.0,100.0,-14.0,212.0,140.0,72.0,292.0,292.0,0.0,360.0,344.0,16.0,-21.0,9.0,-56.0,16.0
Healthy_023,aVL,Healthy,propagated,False,10.0,3.0,7.0,80.0,100.0,-20.0,226.0,140.0,86.0,290.0,291.0,-1.0,350.0,344.0,6.0,-27.0,-1.0,-80.0,7.0
Healthy_023,aVF,Healthy,propagated,False,10.0,3.0,7.0,82.0,100.0,-18.0,206.0,140.0,66.0,292.0,293.0,-1.0,358.0,344.0,14.0,-25.0,7.0,-52.0,15.0
Healthy_023,V1,Healthy,propagated,False,2.0,3.0,-1.0,76.0,100.0,-24.0,158.0,140.0,18.0,274.0,274.0,0.0,350.0,344.0,6.0,-23.0,7.0,-12.0,6.0
Healthy_023,V2,Healthy,propagated,False,10.0,3.0,7.0,80.0,100.0,-20.0,168.0,140.0,28.0,274.0,274.0,0.0,356.0,344.0,12.0,-27.0,5.0,-16.0,12.0
Healthy_023,V3,Healthy,propagated,True,4.0,3.0,1.0,108.0,100.0,8.0,180.0,140.0,40.0,270.0,270.0,0.0,352.0,344.0,8.0,7.0,7.0,-32.0,8.0
Healthy_023,V4,Healthy,propagated,True,4.0,3.0,1.0,94.0,100.0,-6.0,104.0,140.0,-36.0,310.0,309.0,1.0,358.0,344.0,14.0,-7.0,13.0,50.0,13.0
Healthy_023,V5,Healthy,propagated,False,10.0,3.0,7.0,80.0,100.0,-20.0,276.0,140.0,136.0,304.0,304.0,0.0,352.0,344.0,8.0,-27.0,1.0,-128.0,8.0
Healthy_023,V6,Healthy,propagated,False,10.0,3.0,7.0,80.0,100.0,-20.0,232.0,140.0,92.0,300.0,300.0,0.0,350.0,344.0,6.0,-27.0,-1.0,-86.0,6.0
Healthy_024,I,Healthy,propagated,False,10.0,3.0,7.0,82.0,103.0,-21.0,222.0,140.0,82.0,298.0,298.0,0.0,362.0,348.0,14.0,-28.0,7.0,-68.0,14.0
Healthy_024,II,Healthy,reviewed,True,4.0,3.0,1.0,100.0,103.0,-3.0,202.0,140.0,62.0,286.0,286.0,0.0,364.0,348.0,16.0,-4.0,15.0,-46.0,16.0
Healthy_024,III,Healthy,propagated,True,10.0,3.0,7.0,92.0,103.0,-11.0,262.0,140.0,122.0,306.0,306.0,0.0,344.0,348.0,-4.0,-18.0,-11.0,-126.0,-4.0
Healthy_024,aVR,Healthy,propagated,True,10.0,3.0,7.0,92.0,103.0,-11.0,212.0,140.0,72.0,292.0,293.0,-1.0,364.0,348.0,16.0,-18.0,9.0,-56.0,17.0
Healthy_024,aVL,Healthy,propagated,True,10.0,3.0,7.0,92.0,103.0,-11.0,238.0,140.0,98.0,302.0,301.0,1.0,356.0,348.0,8.0,-18.0,1.0,-90.0,7.0
Healthy_024,aVF,Healthy,propagated,True,10.0,3.0,7.0,92.0,103.0,-11.0,194.0,140.0,54.0,278.0,278.0,0.0,358.0,348.0,10.0,-18.0,3.0,-44.0,10.0
Healthy_024,V1,Healthy,propagated,True,0.0,3.0,-3.0,92.0,103.0,-11.0,166.0,140.0,26.0,278.0,277.0,1.0,350.0,348.0,2.0,-8.0,5.0,-24.0,1.0
Healthy_024,V2,Healthy,propagated,True,0.0,3.0,-3.0,92.0,103.0,-11.0,176.0,140.0,36.0,278.0,279.0,-1.0,358.0,348.0,10.0,-8.0,13.0,-26.0,11.0
Healthy_024,V3,Healthy,propagated,True,10.0,3.0,7.0,98.0,103.0,-5.0,180.0,140.0,40.0,276.0,277.0,-1.0,346.0,348.0,-2.0,-12.0,-9.0,-42.0,-1.0
Healthy_024,V4,Healthy,propagated,True,10.0,3.0,7.0,112.0,103.0,9.0,184.0,140.0,44.0,272.0,273.0,-1.0,368.0,348.0,20.0,2.0,13.0,-24.0,21.0
Healthy_024,V5,Healthy,propagated,True,10.0,3.0,7.0,94.0,103.0,-9.0,272.0,140.0,132.0,318.0,319.0,-1.0,358.0,348.0,10.0,-16.0,3.0,-122.0,11.0
Healthy_024,V6,Healthy,propagated,False,10.0,3.0,7.0,82.0,103.0,-21.0,282.0,140.0,142.0,312.0,312.0,0.0,362.0,348.0,14.0,-28.0,7.0,-128.0,14.0
Healthy_025,I,Healthy,propagated,False,10.0,3.0,7.0,76.0,87.0,-11.0,222.0,133.0,89.0,288.0,288.0,0.0,342.0,336.0,6.0,-18.0,-1.0,-83.0,6.0
Healthy_025,II,Healthy,propagated,False,10.0,3.0,7.0,82.0,87.0,-5.0,202.0,133.0,69.0,288.0,289.0,-1.0,358.0,336.0,22.0,-12.0,15.0,-47.0,23.0
Healthy_025,III,Healthy,propagated,False,10.0,3.0,7.0,82.0,87.0,-5.0,188.0,133.0,55.0,292.0,291.0,1.0,358.0,336.0,22.0,-12.0,15.0,-33.0,21.0
Healthy_025,aVR,Healthy,propagated,False,10.0,3.0,7.0,80.0,87.0,-7.0,210.0,133.0,77.0,288.0,288.0,0.0,356.0,336.0,20.0,-14.0,13.0,-57.0,20.0
Healthy_025,aVL,Healthy,propagated,False,10.0,3.0,7.0,80.0,87.0,-7.0,168.0,133.0,35.0,312.0,313.0,-1.0,356.0,336.0,20.0,-14.0,13.0,-15.0,21.0
Healthy_025,aVF,Healthy,propagated,False,10.0,3.0,7.0,86.0,87.0,-1.0,196.0,133.0,63.0,290.0,289.0,1.0,358.0,336.0,22.0,-8.0,15.0,-41.0,21.0
Healthy_025,V1,Healthy,reviewed,False,10.0,3.0,7.0,76.0,87.0,-11.0,162.0,133.0,29.0,278.0,279.0,-1.0,338.0,336.0,2.0,-18.0,-5.0,-27.0,3.0
Healthy_025,V2,Healthy,propagated,False,10.0,3.0,7.0,78.0,87.0,-9.0,168.0,133.0,35.0,278.0,278.0,0.0,346.0,336.0,10.0,-16.0,3.0,-25.0,10.0
Healthy_025,V3,Healthy,propagated,False,4.0,3.0,1.0,76.0,87.0,-11.0,164.0,133.0,31.0,268.0,269.0,-1.0,342.0,336.0,6.0,-12.0,5.0,-25.0,7.0
Healthy_025,V4,Healthy,propagated,False,4.0,3.0,1.0,88.0,87.0,1.0,196.0,133.0,63.0,284.0,283.0,1.0,340.0,336.0,4.0,0.0,3.0,-59.0,3.0
Healthy_025,V5,Healthy,propagated,False,4.0,3.0,1.0,76.0,87.0,-11.0,214.0,133.0,81.0,308.0,309.0,-1.0,344.0,336.0,8.0,-12.0,7.0,-73.0,9.0
Healthy_025,V6,Healthy,propagated,False,4.0,3.0,1.0,76.0,87.0,-11.0,234.0,133.0,101.0,300.0,299.0,1.0,348.0,336.0,12.0,-12.0,11.0,-89.0,11.0
Healthy_026,I,Healthy,propagated,False,10.0,3.0,7.0,80.0,88.0,-8.0,216.0,135.0,81.0,292.0,292.0,0.0,346.0,338.0,8.0,-15.0,1.0,-73.0,8.0
Healthy_026,II,Healthy,propagated,False,2.0,3.0,-1.0,90.0,88.0,2.0,196.0,135.0,61.0,280.0,280.0,0.0,360.0,338.0,22.0,3.0,23.0,-39.0,22.0
Healthy_026,III,Healthy,propagated,False,4.0,3.0,1.0,84.0,88.0,-4.0,272.0,135.0,137.0,296.0,297.0,-1.0,354.0,338.0,16.0,-5.0,15.0,-121.0,17.0
Healthy_026,aVR,Healthy,propagated,False,4.0,3.0,1.0,84.0,88.0,-4.0,208.0,135.0,73.0,288.0,288.0,0.0,354.0,338.0,16.0,-5.0,15.0,-57.0,16.0
Healthy_026,aVL,Healthy,propagated,False,10.0,3.0,7.0,80.0,88.0,-8.0,226.0,135.0,91.0,294.0,294.0,0.0,338.0,338.0,0.0,-15.0,-7.0,-91.0,0.0
Healthy_026,aVF,Healthy,propagated,False,4.0,3.0,1.0,84.0,88.0,-4.0,182.0,135.0,47.0,268.0,269.0,-1.0,358.0,338.0,20.0,-5.0,19.0,-27.0,21.0
Healthy_026,V1,Healthy,reviewed,False,2.0,3.0,-1.0,78.0,88.0,-10.0,158.0,135.0,23.0,276.0,276.0,0.0,346.0,338.0,8.0,-9.0,9.0,-15.0,8.0
Healthy_026,V2,Healthy,propagated,False,0.0,3.0,-3.0,78.0,88.0,-10.0,170.0,135.0,35.0,278.0,277.0,1.0,350.0,338.0,12.0,-7.0,15.0,-23.0,11.0
Healthy_026,V3,Healthy,propagated,False,0.0,3.0,-3.0,84.0,88.0,-4.0,176.0,135.0,41.0,274.0,274.0,0.0,352.0,338.0,14.0,-1.0,17.0,-27.0,14.0
Healthy_026,V4,Healthy,propagated,True,2.0,3.0,-1.0,96.0,88.0,8.0,182.0,135.0,47.0,272.0,272.0,0.0,344.0,338.0,6.0,9.0,7.0,-41.0,6.0
Healthy_026,V5,Healthy,propagated,False,4.0,3.0,1.0,84.0,88.0,-4.0,94.0,135.0,-41.0,280.0,280.0,0.0,334.0,338.0,-4.0,-5.0,-5.0,37.0,-4.0
Healthy_026,V6,Healthy,propagated,False,10.0,3.0,7.0,80.0,88.0,-8.0,236.0,135.0,101.0,300.0,301.0,-1.0,346.0,338.0,8.0,-15.0,1.0,-93.0,9.0
Healthy_027,I,Healthy,propagated,False,10.0,3.0,7.0,78.0,97.0,-19.0,210.0,141.0,69.0,288.0,288.0,0.0,344.0,341.0,3.0,-26.0,-4.0,-66.0,3.0
Healthy_027,II,Healthy,propagated,False,10.0,3.0,7.0,88.0,97.0,-9.0,200.0,141.0,59.0,288.0,287.0,1.0,362.0,341.0,21.0,-16.0,14.0,-38.0,20.0
Healthy_027,III,Healthy,propagated,False,10.0,3.0,7.0,80.0,97.0,-17.0,188.0,141.0,47.0,280.0,279.0,1.0,356.0,341.0,15.0,-24.0,8.0,-32.0,14.0
Healthy_027,aVR,Healthy,propagated,False,10.0,3.0,7.0,88.0,97.0,-9.0,204.0,141.0,63.0,288.0,288.0,0.0,358.0,341.0,17.0,-16.0,10.0,-46.0,17.0
Healthy_027,aVL,Healthy,propagated,False,10.0,3.0,7.0,80.0,97.0,-17.0,222.0,141.0,81.0,290.0,289.0,1.0,352.0,341.0,11.0,-24.0,4.0,-70.0,10.0
Healthy_027,aVF,Healthy,propagated,False,10.0,3.0,7.0,86.0,97.0,-11.0,196.0,141.0,55.0,286.0,286.0,0.0,360.0,341.0,19.0,-18.0,12.0,-36.0,19.0
Healthy_027,V1,Healthy,reviewed,False,2.0,3.0,-1.0,82.0,97.0,-15.0,160.0,141.0,19.0,276.0,277.0,-1.0,344.0,341.0,3.0,-14.0,4.0,-16.0,4.0
Healthy_027,V2,Healthy,propagated,False,2.0,3.0,-1.0,82.0,97.0,-15.0,174.0,141.0,33.0,278.0,279.0,-1.0,348.0,341.0,7.0,-14.0,8.0,-26.0,8.0
Healthy_027,V3,Healthy,propagated,True,10.0,3.0,7.0,94.0,97.0,-3.0,184.0,141.0,43.0,276.0,276.0,0.0,358.0,341.0,17.0,-10.0,10.0,-26.0,17.0
Healthy_027,V4,Healthy,propagated,True,4.0,3.0,1.0,100.0,97.0,3.0,186.0,141.0,45.0,276.0,275.0,1.0,330.0,341.0,-11.0,2.0,-12.0,-56.0,-12.0
Healthy_027,V5,Healthy,propagated,False,10.0,3.0,7.0,82.0,97.0,-15.0,276.0,141.0,135.0,304.0,304.0,0.0,350.0,341.0,9.0,-22.0,2.0,-126.0,9.0
Healthy_027,V6,Healthy,propagated,False,10.0,3.0,7.0,82.0,97.0,-15.0,242.0,141.0,101.0,302.0,301.0,1.0,350.0,341.0,9.0,-22.0,2.0,-92.0,8.0
Healthy_028,I,Healthy,propagated,False,10.0,3.0,7.0,72.0,92.0,-20.0,210.0,135.0,75.0,286.0,286.0,0.0,346.0,340.0,6.0,-27.0,-1.0,-69.0,6.0
Healthy_028,II,Healthy,propagated,False,4.0,3.0,1.0,78.0,92.0,-14.0,188.0,135.0,53.0,282.0,282.0,0.0,354.0,340.0,14.0,-15.0,13.0,-39.0,14.0
Healthy_028,III,Healthy,propagated,False,10.0,3.0,7.0,72.0,92.0,-20.0,228.0,135.0,93.0,288.0,287.0,1.0,346.0,340.0,6.0,-27.0,-1.0,-87.0,5.0
Healthy_028,aVR,Healthy,propagated,False,4.0,3.0,1.0,72.0,92.0,-20.0,204.0,135.0,69.0,284.0,285.0,-1.0,352.0,340.0,12.0,-21.0,11.0,-57.0,13.0
Healthy_028,aVL,Healthy,propagated,False,10.0,3.0,7.0,68.0,92.0,-24.0,216.0,135.0,81.0,286.0,286.0,0.0,338.0,340.0,-2.0,-31.0,-9.0,-83.0,-2.0
Healthy_028,aVF,Healthy,propagated,False,10.0,3.0,7.0,80.0,92.0,-12.0,156.0,135.0,21.0,252.0,253.0,-1.0,354.0,340.0,14.0,-19.0,7.0,-7.0,15.0
Healthy_028,V1,Healthy,propagated,False,10.0,3.0,7.0,72.0,92.0,-20.0,148.0,135.0,13.0,272.0,272.0,0.0,342.0,340.0,2.0,-27.0,-5.0,-11.0,2.0
Healthy_028,V2,Healthy,propagated,False,0.0,3.0,-3.0,70.0,92.0,-22.0,160.0,135.0,25.0,272.0,272.0,0.0,350.0,340.0,10.0,-19.0,13.0,-15.0,10.0
Healthy_028,V3,Healthy,propagated,False,10.0,3.0,7.0,80.0,92.0,-12.0,166.0,135.0,31.0,270.0,269.0,1.0,348.0,340.0,8.0,-19.0,1.0,-23.0,7.0
Healthy_028,V4,Healthy,propagated,False,10.0,3.0,7.0,78.0,92.0,-14.0,170.0,135.0,35.0,268.0,267.0,1.0,346.0,340.0,6.0,-21.0,-1.0,-29.0,5.0
Healthy_028,V5,Healthy,propagated,False,10.0,3.0,7.0,74.0,92.0,-18.0,190.0,135.0,55.0,284.0,284.0,0.0,348.0,340.0,8.0,-25.0,1.0,-47.0,8.0
Healthy_028,V6,Healthy,reviewed,False,10.0,3.0,7.0,60.0,92.0,-32.0,210.0,135.0,75.0,290.0,290.0,0.0,344.0,340.0,4.0,-39.0,-3.0,-71.0,4.0
Healthy_029,I,Healthy,propagated,False,10.0,5.0,5.0,88.0,94.0,-6.0,214.0,138.0,76.0,288.0,289.0,-1.0,352.0,342.0,10.0,-11.0,5.0,-66.0,11.0
Healthy_029,II,Healthy,propagated,True,4.0,5.0,-1.0,92.0,94.0,-2.0,206.0,138.0,68.0,300.0,299.0,1.0,364.0,342.0,22.0,-1.0,23.0,-46.0,21.0
Healthy_029,III,Healthy,propagated,False,10.0,5.0,5.0,86.0,94.0,-8.0,206.0,138.0,68.0,314.0,313.0,1.0,362.0,342.0,20.0,-13.0,15.0,-48.0,19.0
Healthy_029,aVR,Healthy,propagated,False,10.0,5.0,5.0,90.0,94.0,-4.0,208.0,138.0,70.0,292.0,293.0,-1.0,362.0,342.0,20.0,-9.0,15.0,-50.0,21.0
Healthy_029,aVL,Healthy,propagated,False,10.0,5.0,5.0,86.0,94.0,-8.0,230.0,138.0,92.0,284.0,284.0,0.0,360.0,342.0,18.0,-13.0,13.0,-74.0,18.0
Healthy_029,aVF,Healthy,propagated,True,10.0,5.0,5.0,92.0,94.0,-2.0,204.0,138.0,66.0,308.0,308.0,0.0,364.0,342.0,22.0,-7.0,17.0,-44.0,22.0
Healthy_029,V1,Healthy,propagated,False,2.0,5.0,-3.0,82.0,94.0,-12.0,170.0,138.0,32.0,280.0,281.0,-1.0,338.0,342.0,-4.0,-9.0,-1.0,-36.0,-3.0
Healthy_029,V2,Healthy,reviewed,False,10.0,5.0,5.0,88.0,94.0,-6.0,174.0,138.0,36.0,280.0,281.0,-1.0,358.0,342.0,16.0,-11.0,11.0,-20.0,17.0
Healthy_029,V3,Healthy,propagated,True,4.0,5.0,-1.0,98.0,94.0,4.0,178.0,138.0,40.0,278.0,279.0,-1.0,346.0,342.0,4.0,5.0,5.0,-36.0,5.0
Healthy_029,V4,Healthy,propagated,False,4.0,5.0,-1.0,90.0,94.0,-4.0,226.0,138.0,88.0,308.0,308.0,0.0,338.0,342.0,-4.0,-3.0,-3.0,-92.0,-4.0
Healthy_029,V5,Healthy,propagated,False,4.0,5.0,-1.0,90.0,94.0,-4.0,286.0,138.0,148.0,312.0,311.0,1.0,356.0,342.0,14.0,-3.0,15.0,-134.0,13.0
Healthy_029,V6,Healthy,propagated,False,4.0,5.0,-1.0,82.0,94.0,-12.0,286.0,138.0,148.0,312.0,312.0,0.0,358.0,342.0,16.0,-11.0,17.0,-132.0,16.0
Healthy_030,I,Healthy,propagated,False,10.0,4.0,6.0,84.0,113.0,-29.0,216.0,145.0,71.0,290.0,289.0,1.0,352.0,350.0,2.0,-35.0,-4.0,-69.0,1.0
Healthy_030,II,Healthy,reviewed,True,4.0,4.0,0.0,94.0,113.0,-19.0,210.0,145.0,65.0,294.0,293.0,1.0,362.0,350.0,12.0,-19.0,12.0,-53.0,11.0
Healthy_030,III,Healthy,propagated,False,10.0,4.0,6.0,88.0,113.0,-25.0,212.0,145.0,67.0,314.0,313.0,1.0,354.0,350.0,4.0,-31.0,-2.0,-63.0,3.0
Healthy_030,aVR,Healthy,propagated,True,10.0,4.0,6.0,92.0,113.0,-21.0,212.0,145.0,67.0,292.0,291.0,1.0,364.0,350.0,14.0,-27.0,8.0,-53.0,13.0
Healthy_030,aVL,Healthy,propagated,False,10.0,4.0,6.0,84.0,113.0,-29.0,220.0,145.0,75.0,286.0,286.0,0.0,346.0,350.0,-4.0,-35.0,-10.0,-79.0,-4.0
Healthy_030,aVF,Healthy,propagated,False,10.0,4.0,6.0,88.0,113.0,-25.0,208.0,145.0,63.0,298.0,298.0,0.0,358.0,350.0,8.0,-31.0,2.0,-55.0,8.0
Healthy_030,V1,Healthy,propagated,False,10.0,4.0,6.0,88.0,113.0,-25.0,158.0,145.0,13.0,270.0,270.0,0.0,358.0,350.0,8.0,-31.0,2.0,-5.0,8.0
Healthy_030,V2,Healthy,propagated,True,10.0,4.0,6.0,96.0,113.0,-17.0,172.0,145.0,27.0,272.0,272.0,0.0,358.0,350.0,8.0,-23.0,2.0,-19.0,8.0
Healthy_030,V3,Healthy,propagated,True,10.0,4.0,6.0,102.0,113.0,-11.0,178.0,145.0,33.0,270.0,270.0,0.0,342.0,350.0,-8.0,-17.0,-14.0,-41.0,-8.0
