record_id,lead,disease_class,label_quality,qrs_end_flag,pred_qrs_onset,true_qrs_onset,err_qrs_onset,pred_qrs_offset,true_qrs_offset,err_qrs_offset,pred_t_onset,true_t_onset,err_t_onset,pred_t_peak,true_t_peak,err_t_peak,pred_t_offset,true_t_offset,err_t_offset,bioerr_qrs_duration,bioerr_qt_interval,bioerr_t_duration,bioerr_t_peak_to_end
Healthy_003,V1,Healthy,reviewed,False,0.0,4.0,-4.0,78.0,94.0,-16.0,172.0,102.0,70.0,278.0,277.0,1.0,340.0,338.0,2.0,-12.0,6.0,-68.0,1.0
Healthy_003,V2,Healthy,reviewed,False,10.0,4.0,6.0,70.0,94.0,-24.0,180.0,111.0,69.0,278.0,278.0,0.0,346.0,338.0,8.0,-30.0,2.0,-61.0,8.0
Healthy_003,V3,Healthy,reviewed,False,10.0,4.0,6.0,72.0,94.0,-22.0,204.0,140.0,64.0,288.0,288.0,0.0,344.0,338.0,6.0,-28.0,0.0,-58.0,6.0
Healthy_003,V5,Healthy,reviewed,False,10.0,4.0,6.0,82.0,94.0,-12.0,198.0,162.0,36.0,306.0,306.0,0.0,348.0,338.0,10.0,-18.0,4.0,-26.0,10.0
Healthy_003,V6,Healthy,reviewed,False,10.0,4.0,6.0,74.0,94.0,-20.0,274.0,152.0,122.0,304.0,304.0,0.0,346.0,338.0,8.0,-26.0,2.0,-114.0,8.0
Healthy_003,V4,Healthy,reviewed,False,10.0,4.0,6.0,80.0,94.0,-14.0,232.0,145.0,87.0,298.0,298.0,0.0,344.0,338.0,6.0,-20.0,0.0,-81.0,6.0
Healthy_003,aVL,Healthy,reviewed,False,10.0,4.0,6.0,76.0,94.0,-18.0,154.0,145.0,9.0,268.0,268.0,0.0,350.0,338.0,12.0,-24.0,6.0,3.0,12.0
Healthy_004,V2,Healthy,reviewed,False,10.0,3.0,7.0,80.0,90.0,-10.0,152.0,107.0,45.0,274.0,273.0,1.0,356.0,348.0,8.0,-17.0,1.0,-37.0,7.0
Healthy_004,I,Healthy,reviewed,False,10.0,3.0,7.0,78.0,90.0,-12.0,208.0,128.0,80.0,286.0,286.0,0.0,350.0,348.0,2.0,-19.0,-5.0,-78.0,2.0
Healthy_004,aVF,Healthy,reviewed,False,4.0,3.0,1.0,86.0,90.0,-4.0,196.0,139.0,57.0,296.0,295.0,1.0,356.0,348.0,8.0,-5.0,7.0,-49.0,7.0
Healthy_004,V1,Healthy,reviewed,False,0.0,3.0,-3.0,80.0,90.0,-10.0,150.0,95.0,55.0,278.0,278.0,0.0,350.0,348.0,2.0,-7.0,5.0,-53.0,2.0
Healthy_004,V3,Healthy,reviewed,True,4.0,3.0,1.0,114.0,90.0,24.0,168.0,128.0,40.0,262.0,263.0,-1.0,348.0,348.0,0.0,23.0,-1.0,-40.0,1.0
Healthy_004,V4,Healthy,reviewed,False,4.0,3.0,1.0,86.0,90.0,-4.0,96.0,127.0,-31.0,292.0,292.0,0.0,344.0,348.0,-4.0,-5.0,-5.0,27.0,-4.0
Healthy_004,II,Healthy,reviewed,False,2.0,3.0,-1.0,86.0,90.0,-4.0,200.0,128.0,72.0,288.0,289.0,-1.0,356.0,348.0,8.0,-3.0,9.0,-64.0,9.0
Healthy_004,III,Healthy,reviewed,False,10.0,3.0,7.0,84.0,90.0,-6.0,196.0,128.0,68.0,310.0,310.0,0.0,356.0,348.0,8.0,-13.0,1.0,-60.0,8.0
Healthy_004,aVR,Healthy,reviewed,False,4.0,3.0,1.0,86.0,90.0,-4.0,202.0,128.0,74.0,288.0,287.0,1.0,356.0,348.0,8.0,-5.0,7.0,-66.0,7.0
Healthy_004,aVL,Healthy,reviewed,False,10.0,3.0,7.0,76.0,90.0,-14.0,216.0,128.0,88.0,284.0,285.0,-1.0,348.0,348.0,0.0,-21.0,-7.0,-88.0,1.0
Healthy_004,V5,Healthy,reviewed,False,10.0,3.0,7.0,80.0,90.0,-10.0,230.0,128.0,102.0,300.0,300.0,0.0,346.0,348.0,-2.0,-17.0,-9.0,-104.0,-2.0
Healthy_004,V6,Healthy,reviewed,False,10.0,3.0,7.0,74.0,90.0,-16.0,220.0,128.0,92.0,294.0,294.0,0.0,348.0,348.0,0.0,-23.0,-7.0,-92.0,0.0
Healthy_005,aVF,Healthy,reviewed,False,10.0,4.0,6.0,80.0,74.0,6.0,198.0,141.0,57.0,292.0,292.0,0.0,354.0,369.0,-15.0,0.0,-21.0,-72.0,-15.0
Healthy_005,I,Healthy,reviewed,False,10.0,4.0,6.0,78.0,74.0,4.0,212.0,143.0,69.0,284.0,284.0,0.0,346.0,337.0,9.0,-2.0,3.0,-60.0,9.0
Healthy_005,II,Healthy,reviewed,False,4.0,4.0,0.0,80.0,74.0,6.0,202.0,141.0,61.0,290.0,289.0,1.0,352.0,344.0,8.0,6.0,8.0,-53.0,7.0
Healthy_005,aVR,Healthy,reviewed,False,4.0,4.0,0.0,80.0,74.0,6.0,206.0,141.0,65.0,286.0,287.0,-1.0,352.0,349.0,3.0,6.0,3.0,-62.0,4.0
Healthy_005,aVL,Healthy,reviewed,False,10.0,4.0,6.0,74.0,74.0,0.0,164.0,192.0,-28.0,314.0,315.0,-1.0,346.0,360.0,-14.0,-6.0,-20.0,14.0,-13.0
Healthy_005,V1,Healthy,reviewed,False,0.0,4.0,-4.0,78.0,74.0,4.0,168.0,99.0,69.0,278.0,279.0,-1.0,334.0,337.0,-3.0,8.0,1.0,-72.0,-2.0
Healthy_005,V2,Healthy,reviewed,False,10.0,4.0,6.0,76.0,74.0,2.0,178.0,102.0,76.0,280.0,279.0,1.0,344.0,337.0,7.0,-4.0,1.0,-69.0,6.0
Healthy_005,V3,Healthy,reviewed,False,10.0,4.0,6.0,76.0,74.0,2.0,192.0,120.0,72.0,282.0,283.0,-1.0,342.0,355.0,-13.0,-4.0,-19.0,-85.0,-12.0
Healthy_005,III,Healthy,reviewed,False,10.0,4.0,6.0,80.0,74.0,6.0,190.0,141.0,49.0,300.0,301.0,-1.0,350.0,337.0,13.0,0.0,7.0,-36.0,14.0
Healthy_005,V4,Healthy,reviewed,False,10.0,4.0,6.0,86.0,74.0,12.0,226.0,141.0,85.0,298.0,298.0,0.0,344.0,337.0,7.0,6.0,1.0,-78.0,7.0
Healthy_005,V5,Healthy,reviewed,False,10.0,4.0,6.0,86.0,74.0,12.0,230.0,141.0,89.0,300.0,300.0,0.0,348.0,337.0,11.0,6.0,5.0,-78.0,11.0
Healthy_005,V6,Healthy,reviewed,False,10.0,4.0,6.0,70.0,74.0,-4.0,224.0,141.0,83.0,296.0,296.0,0.0,344.0,337.0,7.0,-10.0,1.0,-76.0,7.0
Healthy_006,V1,Healthy,reviewed,False,2.0,4.0,-2.0,78.0,77.0,1.0,156.0,88.0,68.0,274.0,275.0,-1.0,334.0,332.0,2.0,3.0,4.0,-66.0,3.0
Healthy_006,I,Healthy,reviewed,False,10.0,4.0,6.0,72.0,77.0,-5.0,214.0,133.0,81.0,290.0,289.0,1.0,342.0,332.0,10.0,-11.0,4.0,-71.0,9.0
Healthy_006,II,Healthy,reviewed,False,2.0,4.0,-2.0,76.0,77.0,-1.0,198.0,133.0,65.0,284.0,284.0,0.0,352.0,348.0,4.0,1.0,6.0,-61.0,4.0
Healthy_006,III,Healthy,reviewed,False,10.0,4.0,6.0,76.0,77.0,-1.0,174.0,133.0,41.0,262.0,261.0,1.0,350.0,347.0,3.0,-7.0,-3.0,-38.0,2.0
Healthy_006,aVR,Healthy,reviewed,False,2.0,4.0,-2.0,76.0,77.0,-1.0,204.0,133.0,71.0,286.0,287.0,-1.0,350.0,357.0,-7.0,1.0,-5.0,-78.0,-6.0
Healthy_006,aVL,Healthy,reviewed,False,10.0,4.0,6.0,68.0,77.0,-9.0,236.0,195.0,41.0,292.0,292.0,0.0,332.0,332.0,0.0,-15.0,-6.0,-41.0,0.0
Healthy_006,aVF,Healthy,reviewed,False,4.0,4.0,0.0,76.0,77.0,-1.0,190.0,133.0,57.0,276.0,277.0,-1.0,352.0,363.0,-11.0,-1.0,-11.0,-68.0,-10.0
Healthy_006,V2,Healthy,reviewed,False,2.0,4.0,-2.0,74.0,77.0,-3.0,164.0,105.0,59.0,276.0,276.0,0.0,340.0,332.0,8.0,-1.0,10.0,-51.0,8.0
Healthy_006,V3,Healthy,reviewed,False,2.0,4.0,-2.0,74.0,77.0,-3.0,168.0,109.0,59.0,272.0,273.0,-1.0,324.0,332.0,-8.0,-1.0,-6.0,-67.0,-7.0
Healthy_006,V4,Healthy,reviewed,False,10.0,4.0,6.0,82.0,77.0,5.0,166.0,123.0,43.0,268.0,267.0,1.0,348.0,400.0,-52.0,-1.0,-58.0,-95.0,-53.0
Healthy_006,V6,Healthy,reviewed,False,10.0,4.0,6.0,74.0,77.0,-3.0,230.0,135.0,95.0,298.0,298.0,0.0,344.0,334.0,10.0,-9.0,4.0,-85.0,10.0
Healthy_006,V5,Healthy,reviewed,False,10.0,4.0,6.0,78.0,77.0,1.0,154.0,133.0,21.0,304.0,303.0,1.0,338.0,332.0,6.0,-5.0,0.0,-15.0,5.0
Healthy_007,III,Healthy,reviewed,False,10.0,5.0,5.0,78.0,120.0,-42.0,196.0,148.0,48.0,280.0,279.0,1.0,350.0,343.0,7.0,-47.0,2.0,-41.0,6.0
Healthy_007,I,Healthy,reviewed,False,10.0,5.0,5.0,74.0,120.0,-46.0,234.0,187.0,47.0,294.0,295.0,-1.0,338.0,335.0,3.0,-51.0,-2.0,-44.0,4.0
Healthy_007,II,Healthy,reviewed,False,10.0,5.0,5.0,76.0,120.0,-44.0,208.0,152.0,56.0,286.0,287.0,-1.0,348.0,335.0,13.0,-49.0,8.0,-43.0,14.0
Healthy_007,aVR,Healthy,reviewed,False,10.0,5.0,5.0,76.0,120.0,-44.0,214.0,148.0,66.0,290.0,290.0,0.0,344.0,343.0,1.0,-49.0,-4.0,-65.0,1.0
Healthy_007,aVL,Healthy,reviewed,False,10.0,5.0,5.0,70.0,120.0,-50.0,180.0,139.0,41.0,272.0,271.0,1.0,342.0,335.0,7.0,-55.0,2.0,-34.0,6.0
Healthy_007,V2,Healthy,reviewed,False,10.0,5.0,5.0,74.0,120.0,-46.0,186.0,143.0,43.0,278.0,277.0,1.0,342.0,347.0,-5.0,-51.0,-10.0,-48.0,-6.0
Healthy_007,V3,Healthy,reviewed,False,10.0,5.0,5.0,76.0,120.0,-44.0,204.0,148.0,56.0,288.0,287.0,1.0,334.0,335.0,-1.0,-49.0,-6.0,-57.0,-2.0
Healthy_007,V4,Healthy,reviewed,False,10.0,5.0,5.0,76.0,120.0,-44.0,146.0,199.0,-53.0,298.0,296.0,2.0,334.0,335.0,-1.0,-49.0,-6.0,52.0,-3.0
Healthy_007,V5,Healthy,reviewed,False,10.0,5.0,5.0,74.0,120.0,-46.0,228.0,191.0,37.0,296.0,296.0,0.0,340.0,335.0,5.0,-51.0,0.0,-32.0,5.0
Healthy_007,V6,Healthy,reviewed,False,10.0,5.0,5.0,70.0,120.0,-50.0,248.0,201.0,47.0,298.0,298.0,0.0,338.0,335.0,3.0,-55.0,-2.0,-44.0,3.0
Healthy_007,V1,Healthy,reviewed,False,10.0,5.0,5.0,70.0,120.0,-50.0,180.0,148.0,32.0,276.0,276.0,0.0,350.0,343.0,7.0,-55.0,2.0,-25.0,7.0
Healthy_007,aVF,Healthy,reviewed,False,10.0,5.0,5.0,76.0,120.0,-44.0,204.0,148.0,56.0,284.0,284.0,0.0,350.0,335.0,15.0,-49.0,10.0,-41.0,15.0
Healthy_008,II,Healthy,reviewed,False,10.0,3.0,7.0,78.0,93.0,-15.0,202.0,144.0,58.0,290.0,291.0,-1.0,350.0,341.0,9.0,-22.0,2.0,-49.0,10.0
Healthy_008,III,Healthy,reviewed,False,10.0,3.0,7.0,72.0,93.0,-21.0,188.0,164.0,24.0,310.0,310.0,0.0,346.0,341.0,5.0,-28.0,-2.0,-19.0,5.0
Healthy_008,aVR,Healthy,reviewed,False,10.0,3.0,7.0,78.0,93.0,-15.0,206.0,144.0,62.0,288.0,288.0,0.0,348.0,363.0,-15.0,-22.0,-22.0,-77.0,-15.0
Healthy_008,aVL,Healthy,reviewed,False,10.0,3.0,7.0,72.0,93.0,-21.0,220.0,179.0,41.0,284.0,285.0,-1.0,328.0,341.0,-13.0,-28.0,-20.0,-54.0,-12.0
Healthy_008,aVF,Healthy,reviewed,False,10.0,3.0,7.0,78.0,93.0,-15.0,196.0,140.0,56.0,298.0,298.0,0.0,348.0,350.0,-2.0,-22.0,-9.0,-58.0,-2.0
Healthy_008,V1,Healthy,reviewed,False,2.0,3.0,-1.0,74.0,93.0,-19.0,152.0,93.0,59.0,274.0,274.0,0.0,348.0,341.0,7.0,-18.0,8.0,-52.0,7.0
Healthy_008,V2,Healthy,reviewed,False,10.0,3.0,7.0,74.0,93.0,-19.0,160.0,109.0,51.0,274.0,274.0,0.0,352.0,363.0,-11.0,-26.0,-18.0,-62.0,-11.0
Healthy_008,V3,Healthy,reviewed,True,10.0,3.0,7.0,98.0,93.0,5.0,172.0,123.0,49.0,270.0,270.0,0.0,340.0,341.0,-1.0,-2.0,-8.0,-50.0,-1.0
Healthy_008,V4,Healthy,reviewed,False,10.0,3.0,7.0,90.0,93.0,-3.0,176.0,139.0,37.0,268.0,267.0,1.0,348.0,350.0,-2.0,-10.0,-9.0,-39.0,-3.0
Healthy_008,V5,Healthy,reviewed,False,10.0,3.0,7.0,76.0,93.0,-17.0,230.0,191.0,39.0,300.0,299.0,1.0,340.0,341.0,-1.0,-24.0,-8.0,-40.0,-2.0
Healthy_008,V6,Healthy,reviewed,False,10.0,3.0,7.0,70.0,93.0,-23.0,232.0,174.0,58.0,298.0,297.0,1.0,342.0,341.0,1.0,-30.0,-6.0,-57.0,0.0
Healthy_008,I,Healthy,reviewed,False,10.0,3.0,7.0,68.0,93.0,-25.0,214.0,135.0,79.0,286.0,287.0,-1.0,344.0,341.0,3.0,-32.0,-4.0,-76.0,4.0
Healthy_009,V2,Healthy,reviewed,False,2.0,3.0,-1.0,76.0,85.0,-9.0,156.0,96.0,60.0,272.0,272.0,0.0,346.0,357.0,-11.0,-8.0,-10.0,-71.0,-11.0
Healthy_009,I,Healthy,reviewed,False,10.0,3.0,7.0,80.0,85.0,-5.0,214.0,151.0,63.0,290.0,291.0,-1.0,348.0,335.0,13.0,-12.0,6.0,-50.0,14.0
Healthy_009,II,Healthy,reviewed,False,10.0,3.0,7.0,86.0,85.0,1.0,198.0,136.0,62.0,286.0,287.0,-1.0,348.0,347.0,1.0,-6.0,-6.0,-61.0,2.0
Healthy_009,III,Healthy,reviewed,False,10.0,3.0,7.0,76.0,85.0,-9.0,246.0,144.0,102.0,294.0,293.0,1.0,338.0,335.0,3.0,-16.0,-4.0,-99.0,2.0
Healthy_009,aVR,Healthy,reviewed,False,10.0,3.0,7.0,82.0,85.0,-3.0,208.0,143.0,65.0,290.0,289.0,1.0,350.0,355.0,-5.0,-10.0,-12.0,-70.0,-6.0
Healthy_009,aVL,Healthy,reviewed,False,10.0,3.0,7.0,76.0,85.0,-9.0,222.0,170.0,52.0,292.0,292.0,0.0,344.0,335.0,9.0,-16.0,2.0,-43.0,9.0
Healthy_009,aVF,Healthy,reviewed,False,10.0,3.0,7.0,74.0,85.0,-11.0,178.0,144.0,34.0,270.0,270.0,0.0,334.0,350.0,-16.0,-18.0,-23.0,-50.0,-16.0
Healthy_009,V1,Healthy,reviewed,False,10.0,3.0,7.0,80.0,85.0,-5.0,140.0,104.0,36.0,268.0,268.0,0.0,326.0,335.0,-9.0,-12.0,-16.0,-45.0,-9.0
Healthy_009,V3,Healthy,reviewed,False,10.0,3.0,7.0,82.0,85.0,-3.0,168.0,117.0,51.0,272.0,272.0,0.0,342.0,339.0,3.0,-10.0,-4.0,-48.0,3.0
Healthy_009,V4,Healthy,reviewed,False,10.0,3.0,7.0,88.0,85.0,3.0,176.0,120.0,56.0,272.0,271.0,1.0,324.0,330.0,-6.0,-4.0,-13.0,-62.0,-7.0
Healthy_009,V5,Healthy,reviewed,False,10.0,3.0,7.0,82.0,85.0,-3.0,200.0,143.0,57.0,290.0,291.0,-1.0,336.0,343.0,-7.0,-10.0,-14.0,-64.0,-6.0
Healthy_009,V6,Healthy,reviewed,False,10.0,3.0,7.0,80.0,85.0,-5.0,222.0,162.0,60.0,298.0,297.0,1.0,344.0,335.0,9.0,-12.0,2.0,-51.0,8.0
Healthy_010,V1,Healthy,reviewed,False,0.0,3.0,-3.0,80.0,99.0,-19.0,166.0,101.0,65.0,284.0,283.0,1.0,356.0,345.0,11.0,-16.0,14.0,-54.0,10.0
Healthy_010,I,Healthy,reviewed,False,10.0,3.0,7.0,82.0,99.0,-17.0,208.0,144.0,64.0,284.0,284.0,0.0,342.0,351.0,-9.0,-24.0,-16.0,-73.0,-9.0
Healthy_010,II,Healthy,reviewed,False,10.0,3.0,7.0,86.0,99.0,-13.0,204.0,144.0,60.0,292.0,292.0,0.0,358.0,367.0,-9.0,-20.0,-16.0,-69.0,-9.0
Healthy_010,III,Healthy,reviewed,False,10.0,3.0,7.0,82.0,99.0,-17.0,286.0,152.0,134.0,312.0,312.0,0.0,356.0,363.0,-7.0,-24.0,-14.0,-141.0,-7.0
Healthy_010,aVR,Healthy,reviewed,False,4.0,3.0,1.0,86.0,99.0,-13.0,206.0,144.0,62.0,286.0,287.0,-1.0,358.0,369.0,-11.0,-14.0,-12.0,-73.0,-10.0
Healthy_010,aVL,Healthy,reviewed,False,10.0,3.0,7.0,82.0,99.0,-17.0,212.0,174.0,38.0,280.0,280.0,0.0,352.0,350.0,2.0,-24.0,-5.0,-36.0,2.0
Healthy_010,aVF,Healthy,reviewed,False,10.0,3.0,7.0,88.0,99.0,-11.0,204.0,144.0,60.0,302.0,303.0,-1.0,358.0,357.0,1.0,-18.0,-6.0,-59.0,2.0
Healthy_010,V2,Healthy,reviewed,False,10.0,3.0,7.0,84.0,99.0,-15.0,170.0,100.0,70.0,278.0,279.0,-1.0,358.0,345.0,13.0,-22.0,6.0,-57.0,14.0
Healthy_010,V3,Healthy,reviewed,True,4.0,3.0,1.0,94.0,99.0,-5.0,170.0,135.0,35.0,272.0,272.0,0.0,356.0,343.0,13.0,-6.0,12.0,-22.0,13.0
Healthy_010,V5,Healthy,reviewed,False,10.0,3.0,7.0,76.0,99.0,-23.0,232.0,166.0,66.0,300.0,300.0,0.0,350.0,345.0,5.0,-30.0,-2.0,-61.0,5.0
Healthy_010,V6,Healthy,reviewed,False,10.0,3.0,7.0,86.0,99.0,-13.0,216.0,143.0,73.0,294.0,293.0,1.0,348.0,345.0,3.0,-20.0,-4.0,-70.0,2.0
Healthy_010,V4,Healthy,reviewed,False,4.0,3.0,1.0,86.0,99.0,-13.0,96.0,135.0,-39.0,292.0,291.0,1.0,344.0,345.0,-1.0,-14.0,-2.0,38.0,-2.0
InferiorInfarction_001,aVR,InferiorInfarction,reviewed,True,10.0,3.0,7.0,114.0,100.0,14.0,220.0,218.0,2.0,342.0,342.0,0.0,546.0,557.0,-11.0,7.0,-18.0,-13.0,-11.0
InferiorInfarction_001,I,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,100.0,2.0,230.0,205.0,25.0,324.0,323.0,1.0,534.0,572.0,-38.0,-5.0,-45.0,-63.0,-39.0
InferiorInfarction_001,II,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,100.0,8.0,232.0,238.0,-6.0,346.0,346.0,0.0,542.0,561.0,-19.0,1.0,-26.0,-13.0,-19.0
InferiorInfarction_001,III,InferiorInfarction,reviewed,True,10.0,3.0,7.0,104.0,100.0,4.0,250.0,205.0,45.0,350.0,349.0,1.0,512.0,515.0,-3.0,-3.0,-10.0,-48.0,-4.0
InferiorInfarction_001,aVL,InferiorInfarction,reviewed,False,10.0,3.0,7.0,68.0,100.0,-32.0,78.0,178.0,-100.0,354.0,354.0,0.0,516.0,521.0,-5.0,-39.0,-12.0,95.0,-5.0
InferiorInfarction_001,aVF,InferiorInfarction,reviewed,True,10.0,3.0,7.0,108.0,100.0,8.0,242.0,201.0,41.0,348.0,348.0,0.0,510.0,531.0,-21.0,1.0,-28.0,-62.0,-21.0
InferiorInfarction_001,V1,InferiorInfarction,reviewed,True,2.0,3.0,-1.0,102.0,100.0,2.0,192.0,102.0,90.0,278.0,279.0,-1.0,378.0,510.0,-132.0,3.0,-131.0,-222.0,-131.0
InferiorInfarction_001,V2,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,100.0,2.0,192.0,102.0,90.0,278.0,277.0,1.0,482.0,525.0,-43.0,-5.0,-50.0,-133.0,-44.0
InferiorInfarction_001,V3,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,100.0,2.0,192.0,102.0,90.0,276.0,277.0,-1.0,464.0,510.0,-46.0,-5.0,-53.0,-136.0,-45.0
InferiorInfarction_001,V4,InferiorInfarction,reviewed,True,10.0,3.0,7.0,102.0,100.0,2.0,198.0,102.0,96.0,280.0,281.0,-1.0,374.0,502.0,-128.0,-5.0,-135.0,-224.0,-127.0
InferiorInfarction_001,V5,InferiorInfarction,reviewed,True,4.0,3.0,1.0,102.0,100.0,2.0,230.0,102.0,128.0,338.0,338.0,0.0,496.0,553.0,-57.0,1.0,-58.0,-185.0,-57.0
InferiorInfarction_001,V6,InferiorInfarction,reviewed,True,10.0,3.0,7.0,122.0,100.0,22.0,220.0,182.0,38.0,290.0,290.0,0.0,548.0,562.0,-14.0,15.0,-21.0,-52.0,-14.0
InferiorInfarction_002,V6,InferiorInfarction,reviewed,True,4.0,4.0,0.0,130.0,113.0,17.0,224.0,123.0,101.0,288.0,287.0,1.0,572.0,581.0,-9.0,17.0,-9.0,-110.0,-10.0
InferiorInfarction_002,I,InferiorInfarction,reviewed,True,10.0,4.0,6.0,118.0,113.0,5.0,204.0,174.0,30.0,288.0,289.0,-1.0,500.0,572.0,-72.0,-1.0,-78.0,-102.0,-71.0
InferiorInfarction_002,III,InferiorInfarction,reviewed,True,10.0,4.0,6.0,92.0,113.0,-21.0,102.0,150.0,-48.0,280.0,281.0,-1.0,496.0,553.0,-57.0,-27.0,-63.0,-9.0,-56.0
InferiorInfarction_002,aVR,InferiorInfarction,reviewed,True,10.0,4.0,6.0,130.0,113.0,17.0,200.0,152.0,48.0,302.0,301.0,1.0,570.0,588.0,-18.0,11.0,-24.0,-66.0,-19.0
InferiorInfarction_002,aVL,InferiorInfarction,reviewed,False,10.0,4.0,6.0,90.0,113.0,-23.0,214.0,187.0,27.0,284.0,284.0,0.0,362.0,566.0,-204.0,-29.0,-210.0,-231.0,-204.0
InferiorInfarction_002,aVF,InferiorInfarction,reviewed,True,10.0,4.0,6.0,120.0,113.0,7.0,198.0,201.0,-3.0,364.0,365.0,-1.0,514.0,557.0,-43.0,1.0,-49.0,-40.0,-42.0
InferiorInfarction_002,V1,InferiorInfarction,reviewed,True,2.0,4.0,-2.0,122.0,113.0,9.0,208.0,135.0,73.0,284.0,285.0,-1.0,424.0,553.0,-129.0,11.0,-127.0,-202.0,-128.0
InferiorInfarction_002,V2,InferiorInfarction,reviewed,True,2.0,4.0,-2.0,122.0,113.0,9.0,206.0,128.0,78.0,284.0,285.0,-1.0,424.0,561.0,-137.0,11.0,-135.0,-215.0,-136.0
InferiorInfarction_002,V3,InferiorInfarction,reviewed,True,2.0,4.0,-2.0,120.0,113.0,7.0,204.0,116.0,88.0,284.0,284.0,0.0,424.0,564.0,-140.0,9.0,-138.0,-228.0,-140.0
InferiorInfarction_002,V4,InferiorInfarction,reviewed,True,10.0,4.0,6.0,120.0,113.0,7.0,206.0,148.0,58.0,284.0,284.0,0.0,424.0,566.0,-142.0,1.0,-148.0,-200.0,-142.0
InferiorInfarction_002,V5,InferiorInfarction,reviewed,True,10.0,4.0,6.0,118.0,113.0,5.0,270.0,128.0,142.0,318.0,319.0,-1.0,436.0,502.0,-66.0,-1.0,-72.0,-208.0,-65.0
InferiorInfarction_002,II,InferiorInfarction,reviewed,True,10.0,4.0,6.0,128.0,113.0,15.0,246.0,135.0,111.0,364.0,364.0,0.0,568.0,475.0,93.0,9.0,87.0,-18.0,93.0
InferiorInfarction_003,V2,InferiorInfarction,reviewed,True,0.0,3.0,-3.0,112.0,101.0,11.0,200.0,109.0,91.0,280.0,280.0,0.0,476.0,533.0,-57.0,14.0,-54.0,-148.0,-57.0
InferiorInfarction_003,I,InferiorInfarction,reviewed,True,4.0,3.0,1.0,118.0,101.0,17.0,210.0,128.0,82.0,344.0,345.0,-1.0,558.0,561.0,-3.0,16.0,-4.0,-85.0,-2.0
InferiorInfarction_003,II,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,101.0,11.0,282.0,195.0,87.0,346.0,346.0,0.0,488.0,550.0,-62.0,4.0,-69.0,-149.0,-62.0
InferiorInfarction_003,III,InferiorInfarction,reviewed,True,10.0,3.0,7.0,106.0,101.0,5.0,180.0,131.0,49.0,286.0,285.0,1.0,452.0,486.0,-34.0,-2.0,-41.0,-83.0,-35.0
InferiorInfarction_003,aVR,InferiorInfarction,reviewed,True,10.0,3.0,7.0,118.0,101.0,17.0,238.0,163.0,75.0,346.0,346.0,0.0,540.0,558.0,-18.0,10.0,-25.0,-93.0,-18.0
InferiorInfarction_003,aVL,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,101.0,11.0,208.0,107.0,101.0,284.0,283.0,1.0,370.0,538.0,-168.0,4.0,-175.0,-269.0,-169.0
InferiorInfarction_003,aVF,InferiorInfarction,reviewed,False,10.0,3.0,7.0,72.0,101.0,-29.0,82.0,109.0,-27.0,348.0,347.0,1.0,478.0,523.0,-45.0,-36.0,-52.0,-18.0,-46.0
InferiorInfarction_003,V1,InferiorInfarction,reviewed,True,0.0,3.0,-3.0,112.0,101.0,11.0,200.0,109.0,91.0,280.0,280.0,0.0,484.0,510.0,-26.0,14.0,-23.0,-117.0,-26.0
InferiorInfarction_003,V3,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,101.0,11.0,208.0,160.0,48.0,288.0,287.0,1.0,466.0,502.0,-36.0,4.0,-43.0,-84.0,-37.0
InferiorInfarction_003,V4,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,101.0,11.0,218.0,162.0,56.0,296.0,295.0,1.0,414.0,506.0,-92.0,4.0,-99.0,-148.0,-93.0
InferiorInfarction_003,V5,InferiorInfarction,reviewed,True,10.0,3.0,7.0,124.0,101.0,23.0,224.0,140.0,84.0,286.0,286.0,0.0,544.0,550.0,-6.0,16.0,-13.0,-90.0,-6.0
InferiorInfarction_003,V6,InferiorInfarction,reviewed,True,4.0,3.0,1.0,130.0,101.0,29.0,224.0,109.0,115.0,290.0,289.0,1.0,546.0,537.0,9.0,28.0,8.0,-106.0,8.0
InferiorInfarction_004,V6,InferiorInfarction,reviewed,True,10.0,3.0,7.0,118.0,96.0,22.0,226.0,109.0,117.0,336.0,335.0,1.0,550.0,550.0,0.0,15.0,-7.0,-117.0,-1.0
InferiorInfarction_004,I,InferiorInfarction,reviewed,True,4.0,3.0,1.0,106.0,96.0,10.0,188.0,186.0,2.0,282.0,282.0,0.0,542.0,562.0,-20.0,9.0,-21.0,-22.0,-20.0
InferiorInfarction_004,II,InferiorInfarction,reviewed,True,10.0,3.0,7.0,112.0,96.0,16.0,294.0,205.0,89.0,352.0,352.0,0.0,500.0,538.0,-38.0,9.0,-45.0,-127.0,-38.0
InferiorInfarction_004,III,InferiorInfarction,reviewed,True,10.0,3.0,7.0,106.0,96.0,10.0,226.0,96.0,130.0,278.0,278.0,0.0,478.0,507.0,-29.0,3.0,-36.0,-159.0,-29.0
